"index","year","word","page","frequency","articleCount","stfreq","pagegroup"
"1950:8",1950,"Penang",8,82,1813,4.52289023717595,4
"1950:8",1950,"Johore",8,77,1813,4.24710424710425,4
"1950:8",1950,"Federation",8,73,1813,4.02647545504688,4
"1950:9",1950,"Malaya",9,137,1550,8.83870967741936,5
"1950:9",1950,"Chinese",9,130,1550,8.38709677419355,5
"1950:9",1950,"Police",9,126,1550,8.12903225806452,5
"1950:9",1950,"Malayan",9,85,1550,5.48387096774194,5
"1950:9",1950,"Malay",9,75,1550,4.83870967741935,5
"1950:9",1950,"letter",9,72,1550,4.64516129032258,5
"1950:9",1950,"fined",9,66,1550,4.25806451612903,5
"1950:9",1950,"Johore",9,63,1550,4.06451612903226,5
"1950:9",1950,"police",9,61,1550,3.93548387096774,5
"1950:9",1950,"film",9,58,1550,3.74193548387097,5
"1950:12",1950,"team",12,255,1927,13.2330046704722,6
"1950:12",1950,"match",12,250,1927,12.9735339906591,6
"1950:12",1950,"beat",12,212,1927,11.0015568240789,6
"1950:12",1950,"Cup",12,183,1927,9.49662688116243,6
"1950:12",1950,"played",12,169,1927,8.77010897768552,6
"1950:12",1950,"Sports",12,167,1927,8.66632070576025,6
"1950:12",1950,"game",12,158,1927,8.19927348209652,6
"1950:12",1950,"won",12,157,1927,8.14737934613389,6
"1950:12",1950,"second",12,155,1927,8.04359107420861,6
"1950:12",1950,"soccer",12,152,1927,7.88790866632071,6
"1950:13",1950,"Sports",13,36,279,12.9032258064516,7
"1950:13",1950,"Chinese",13,30,279,10.752688172043,7
"1950:13",1950,"soccer",13,24,279,8.60215053763441,7
"1950:13",1950,"Malaya",13,23,279,8.24372759856631,7
"1950:13",1950,"inside",13,18,279,6.45161290322581,7
"1950:13",1950,"takes",13,18,279,6.45161290322581,7
"1950:13",1950,"Malayan",13,18,279,6.45161290322581,7
"1950:13",1950,"Johore",13,16,279,5.73476702508961,7
"1950:13",1950,"season",13,15,279,5.37634408602151,7
"1950:13",1950,"match",13,15,279,5.37634408602151,7
"1950:13",1950,"Malay",13,14,279,5.01792114695341,7
"1950:13",1950,"played",13,14,279,5.01792114695341,7
"1950:13",1950,"team",13,14,279,5.01792114695341,7
"1950:13",1950,"sport",13,14,279,5.01792114695341,7
"1950:13",1950,"Ipoh",13,13,279,4.6594982078853,7
"1950:13",1950,"Segamat",13,13,279,4.6594982078853,7
"1950:13",1950,"Kuala",13,13,279,4.6594982078853,7
"1950:13",1950,"hockey",13,12,279,4.3010752688172,7
"1950:13",1950,"come",13,12,279,4.3010752688172,7
"1951:1",1951,"British",1,740,7288,10.1536772777168,1
"1951:1",1951,"Chinese",1,711,7288,9.75576289791438,1
"1951:1",1951,"Communist",1,478,7288,6.55872667398463,1
"1951:1",1951,"killed",1,440,7288,6.03732162458836,1
"1951:1",1951,"States",1,428,7288,5.87266739846323,1
"1951:1",1951,"Malaya",1,426,7288,5.84522502744237,1
"1951:1",1951,"police",1,420,7288,5.7628979143798,1
"1951:1",1951,"Korea",1,395,7288,5.4198682766191,1
"1951:1",1951,"Nations",1,382,7288,5.24149286498353,1
"1951:1",1951,"American",1,354,7288,4.85729967069155,1
"1951:6",1951,"Malaya",6,330,2759,11.9608553823849,2
"1951:6",1951,"Malayan",6,216,2759,7.82892352301559,2
"1951:6",1951,"Chinese",6,212,2759,7.68394345777456,2
"1951:6",1951,"Margin",6,210,2759,7.61145342515404,2
"1951:6",1951,"letter",6,176,2759,6.37912287060529,2
"1951:6",1951,"friends",6,127,2759,4.60311707140268,2
"1951:6",1951,"thank",6,124,2759,4.49438202247191,2
"1951:6",1951,"many",6,121,2759,4.38564697354114,2
"1951:6",1951,"Malay",6,119,2759,4.31315694092062,2
"1951:6",1951,"Federation",6,108,2759,3.91446176150779,2
"1951:6",1951,"public",6,108,2759,3.91446176150779,2
"1951:9",1951,"Malaya",9,197,2440,8.07377049180328,3
"1951:9",1951,"Chinese",9,158,2440,6.47540983606557,3
"1951:9",1951,"letter",9,116,2440,4.75409836065574,3
"1951:9",1951,"Police",9,112,2440,4.59016393442623,3
"1951:9",1951,"many",9,106,2440,4.34426229508197,3
"1951:9",1951,"Kuala",9,98,2440,4.01639344262295,3
"1951:9",1951,"Federation",9,92,2440,3.77049180327869,3
"1951:9",1951,"Lumpur",9,88,2440,3.60655737704918,3
"1951:9",1951,"Johore",9,86,2440,3.52459016393443,3
"1951:9",1951,"Malayan",9,85,2440,3.48360655737705,3
"1951:12",1951,"Cup",12,594,3967,14.973531635997,4
"1951:12",1951,"beat",12,523,3967,13.1837660700781,4
"1951:12",1951,"match",12,521,3967,13.1333501386438,4
"1951:12",1951,"team",12,443,3967,11.1671288127048,4
"1951:12",1951,"played",12,396,3967,9.98235442399798,4
"1951:12",1951,"game",12,371,3967,9.35215528106882,4
"1951:12",1951,"second",12,346,3967,8.72195613813965,4
"1951:12",1951,"win",12,305,3967,7.68842954373582,4
"1951:12",1951,"Div",12,303,3967,7.63801361230149,4
"1951:12",1951,"soccer",12,298,3967,7.51197378371565,4
"1951:16",1951,"beat",16,29,187,15.5080213903743,5
"1951:16",1951,"match",16,27,187,14.4385026737968,5
"1951:16",1951,"points",16,24,187,12.8342245989305,5
"1951:16",1951,"game",16,23,187,12.2994652406417,5
"1951:16",1951,"played",16,21,187,11.2299465240642,5
"1951:16",1951,"Penang",16,21,187,11.2299465240642,5
"1951:16",1951,"Selangor",16,20,187,10.6951871657754,5
"1951:16",1951,"Cup",16,20,187,10.6951871657754,5
"1951:16",1951,"team",16,18,187,9.62566844919786,5
"1951:16",1951,"goals",16,17,187,9.09090909090909,5
"1951:16",1951,"championships",16,16,187,8.55614973262032,5
"1951:16",1951,"goal",16,16,187,8.55614973262032,5
"1951:16",1951,"ground",16,14,187,7.48663101604278,5
"1951:16",1951,"champion",16,14,187,7.48663101604278,5
"1951:16",1951,"final",16,14,187,7.48663101604278,5
"1951:16",1951,"England",16,14,187,7.48663101604278,5
"1951:17",1951,"story",17,11,113,9.73451327433628,6
"1951:17",1951,"picture",17,9,113,7.9646017699115,6
"1951:17",1951,"men",17,8,113,7.07964601769912,6
"1951:17",1951,"Hie",17,8,113,7.07964601769912,6
"1951:17",1951,"good",17,8,113,7.07964601769912,6
"1951:17",1951,"Ringer",17,7,113,6.19469026548673,6
"1951:17",1951,"hit",17,7,113,6.19469026548673,6
"1951:17",1951,"Barrie",17,6,113,5.30973451327434,6
"1951:17",1951,"best",17,6,113,5.30973451327434,6
"1951:17",1951,"players",17,6,113,5.30973451327434,6
"1951:17",1951,"Theatre",17,6,113,5.30973451327434,6
"1951:17",1951,"sports",17,6,113,5.30973451327434,6
"1951:17",1951,"article",17,6,113,5.30973451327434,6
"1951:17",1951,"many",17,6,113,5.30973451327434,6
"1951:17",1951,"film",17,6,113,5.30973451327434,6
"1951:17",1951,"play",17,6,113,5.30973451327434,6
"1951:17",1951,"called",17,6,113,5.30973451327434,6
"1951:17",1951,"England",17,6,113,5.30973451327434,6
"1951:17",1951,"cricket",17,6,113,5.30973451327434,6
"1951:17",1951,"got",17,5,113,4.42477876106195,6
"1951:17",1951,"radio",17,5,113,4.42477876106195,6
"1951:17",1951,"much",17,5,113,4.42477876106195,6
"1951:17",1951,"little",17,5,113,4.42477876106195,6
"1951:17",1951,"corner",17,5,113,4.42477876106195,6
"1951:17",1951,"going",17,5,113,4.42477876106195,6
"1951:17",1951,"American",17,5,113,4.42477876106195,6
"1951:17",1951,"won",17,5,113,4.42477876106195,6
"1951:17",1951,"Chess",17,5,113,4.42477876106195,6
"1951:17",1951,"America",17,5,113,4.42477876106195,6
"1951:18",1951,"Cup",18,36,214,16.8224299065421,7
"1951:18",1951,"soccer",18,32,214,14.9532710280374,7
"1951:18",1951,"won",18,26,214,12.1495327102804,7
"1951:18",1951,"match",18,24,214,11.214953271028,7
"1951:18",1951,"Malaya",18,22,214,10.2803738317757,7
"1951:18",1951,"team",18,21,214,9.81308411214953,7
"1951:18",1951,"beat",18,19,214,8.8785046728972,7
"1951:18",1951,"ground",18,18,214,8.41121495327103,7
"1951:18",1951,"cricket",18,17,214,7.94392523364486,7
"1951:18",1951,"final",18,15,214,7.00934579439252,7
"1951:18",1951,"goals",18,15,214,7.00934579439252,7
"1952:1",1952,"British",1,742,7805,9.5067264573991,1
"1952:1",1952,"killed",1,676,7805,8.66111467008328,1
"1952:1",1952,"police",1,655,7805,8.39205637411915,1
"1952:1",1952,"Chinese",1,562,7805,7.20051249199231,1
"1952:1",1952,"Malaya",1,507,7805,6.49583600256246,1
"1952:1",1952,"Sir",1,440,7805,5.63741191543882,1
"1952:1",1952,"Communist",1,419,7805,5.3683536194747,1
"1952:1",1952,"area",1,414,7805,5.30429212043562,1
"1952:1",1952,"London",1,358,7805,4.58680333119795,1
"1952:1",1952,"States",1,357,7805,4.57399103139013,1
"1952:2",1952,"British",2,111,1272,8.72641509433962,2
"1952:2",1952,"States",2,107,1272,8.41194968553459,2
"1952:2",1952,"American",2,81,1272,6.36792452830189,2
"1952:2",1952,"war",2,73,1272,5.73899371069182,2
"1952:2",1952,"killed",2,71,1272,5.58176100628931,2
"1952:2",1952,"Korea",2,64,1272,5.0314465408805,2
"1952:2",1952,"Britain",2,63,1272,4.95283018867925,2
"1952:2",1952,"West",2,55,1272,4.32389937106918,2
"1952:2",1952,"London",2,54,1272,4.24528301886792,2
"1952:2",1952,"Chinese",2,54,1272,4.24528301886792,2
"1952:2",1952,"China",2,54,1272,4.24528301886792,2
"1952:2",1952,"French",2,52,1272,4.08805031446541,2
"1952:4",1952,"Chinese",4,327,3847,8.50012997140629,3
"1952:4",1952,"fined",4,306,3847,7.9542500649857,3
"1952:4",1952,"Police",4,278,3847,7.22641018975825,3
"1952:4",1952,"Malaya",4,269,3847,6.99246165843514,3
"1952:4",1952,"Johore",4,244,3847,6.34260462698206,3
"1952:4",1952,"City",4,239,3847,6.21263322069145,3
"1952:4",1952,"police",4,232,3847,6.03067325188459,3
"1952:4",1952,"Kuala",4,225,3847,5.84871328307772,3
"1952:4",1952,"Federation",4,199,3847,5.17286197036652,3
"1952:4",1952,"charged",4,193,3847,5.01689628281778,3
"1952:8",1952,"Malaya",8,292,3348,8.72162485065711,4
"1952:8",1952,"Chinese",8,271,3348,8.09438470728793,4
"1952:8",1952,"fined",8,220,3348,6.57108721624851,4
"1952:8",1952,"Johore",8,205,3348,6.12305854241338,4
"1952:8",1952,"Police",8,204,3348,6.09318996415771,4
"1952:8",1952,"Malayan",8,191,3348,5.70489844683393,4
"1952:8",1952,"Kuala",8,189,3348,5.64516129032258,4
"1952:8",1952,"Federation",8,179,3348,5.34647550776583,4
"1952:8",1952,"police",8,162,3348,4.83870967741935,4
"1952:8",1952,"Lumpur",8,142,3348,4.24133811230585,4
"1952:13",1952,"picture",13,84,678,12.3893805309735,5
"1952:13",1952,"price",13,66,678,9.73451327433628,5
"1952:13",1952,"best",13,65,678,9.58702064896755,5
"1952:13",1952,"Malayan",13,65,678,9.58702064896755,5
"1952:13",1952,"Share",13,59,678,8.70206489675516,5
"1952:13",1952,"tons",13,55,678,8.11209439528024,5
"1952:13",1952,"Exchange",13,53,678,7.81710914454277,5
"1952:13",1952,"picul",13,51,678,7.52212389380531,5
"1952:13",1952,"cents",13,51,678,7.52212389380531,5
"1952:13",1952,"sellers",13,47,678,6.93215339233038,5
"1952:13",1952,"month",13,45,678,6.63716814159292,5
"1952:13",1952,"Rubber",13,43,678,6.34218289085546,5
"1952:18",1952,"beat",18,30,186,16.1290322580645,6
"1952:18",1952,"Cup",18,25,186,13.4408602150538,6
"1952:18",1952,"Selangor",18,22,186,11.8279569892473,6
"1952:18",1952,"Malayan",18,21,186,11.2903225806452,6
"1952:18",1952,"Malaya",18,19,186,10.2150537634409,6
"1952:18",1952,"Manning",18,18,186,9.67741935483871,6
"1952:18",1952,"Blackwood",18,17,186,9.13978494623656,6
"1952:18",1952,"match",18,17,186,9.13978494623656,6
"1952:18",1952,"soccer",18,14,186,7.52688172043011,6
"1952:18",1952,"Thomas",18,12,186,6.45161290322581,6
"1952:18",1952,"played",18,12,186,6.45161290322581,6
"1952:18",1952,"Federation",18,12,186,6.45161290322581,6
"1952:18",1952,"ground",18,11,186,5.91397849462366,6
"1952:18",1952,"Kuala",18,11,186,5.91397849462366,6
"1952:19",1952,"match",19,168,575,29.2173913043478,7
"1952:19",1952,"beat",19,155,575,26.9565217391304,7
"1952:19",1952,"goal",19,83,575,14.4347826086957,7
"1952:19",1952,"points",19,81,575,14.0869565217391,7
"1952:19",1952,"played",19,79,575,13.7391304347826,7
"1952:19",1952,"scored",19,73,575,12.695652173913,7
"1952:19",1952,"Cup",19,72,575,12.5217391304348,7
"1952:19",1952,"ground",19,71,575,12.3478260869565,7
"1952:19",1952,"Selangor",19,68,575,11.8260869565217,7
"1952:19",1952,"team",19,67,575,11.6521739130435,7
"1953:1",1953,"British",1,758,8129,9.32464017714356,1
"1953:1",1953,"Sir",1,565,8129,6.95042440644606,1
"1953:1",1953,"killed",1,502,8129,6.17542133103703,1
"1953:1",1953,"Communist",1,461,8129,5.67105425021528,1
"1953:1",1953,"Chinese",1,461,8129,5.67105425021528,1
"1953:1",1953,"police",1,432,8129,5.31430680280477,1
"1953:1",1953,"Queen",1,418,8129,5.14208389715832,1
"1953:1",1953,"London",1,399,8129,4.90835281092385,1
"1953:1",1953,"States",1,394,8129,4.84684463033583,1
"1953:1",1953,"men",1,377,8129,4.63771681633657,1
"1953:1",1953,"Britain",1,362,8129,4.45319227457252,1
"1953:3",1953,"British",3,711,6941,10.2434807664602,2
"1953:3",1953,"Sellers",3,441,6941,6.35355136147529,2
"1953:3",1953,"States",3,441,6941,6.35355136147529,2
"1953:3",1953,"London",3,423,6941,6.0942227344763,2
"1953:3",1953,"Buyers",3,412,6941,5.93574412908803,2
"1953:3",1953,"tons",3,373,6941,5.37386543725688,2
"1953:3",1953,"Britain",3,356,6941,5.12894395620228,2
"1953:3",1953,"Soviet",3,321,6941,4.62469384814868,2
"1953:3",1953,"American",3,302,6941,4.3509580752053,2
"1953:3",1953,"Sir",3,284,6941,4.09162944820631,2
"1953:3",1953,"Communist",3,280,6941,4.03400086442876,2
"1953:7",1953,"Police",7,623,6815,9.14159941305943,3
"1953:7",1953,"Chinese",7,537,6815,7.87967718268525,3
"1953:7",1953,"Malaya",7,478,6815,7.01393983859134,3
"1953:7",1953,"fined",7,435,6815,6.38297872340426,3
"1953:7",1953,"Federation",7,395,6815,5.7960381511372,3
"1953:7",1953,"Kuala",7,395,6815,5.7960381511372,3
"1953:7",1953,"City",7,384,6815,5.63462949376376,3
"1953:7",1953,"police",7,382,6815,5.6052824651504,3
"1953:7",1953,"Johore",7,371,6815,5.44387380777696,3
"1953:7",1953,"Malayan",7,353,6815,5.17975055025679,3
"1953:7",1953,"Lumpur",7,334,6815,4.90095377842993,3
"1953:11",1953,"beat",11,195,2692,7.24368499257058,4
"1953:11",1953,"match",11,167,2692,6.2035661218425,4
"1953:11",1953,"Cup",11,158,2692,5.86924219910847,4
"1953:11",1953,"tin",11,143,2692,5.31203566121842,4
"1953:11",1953,"price",11,140,2692,5.20059435364042,4
"1953:11",1953,"won",11,134,2692,4.9777117384844,4
"1953:11",1953,"Malayan",11,131,2692,4.86627043090639,4
"1953:11",1953,"team",11,127,2692,4.71768202080238,4
"1953:11",1953,"Malaya",11,126,2692,4.68053491827637,4
"1953:11",1953,"sellers",11,124,2692,4.60624071322437,4
"1953:11",1953,"cents",11,124,2692,4.60624071322437,4
"1953:14",1953,"beat",14,394,2216,17.7797833935018,5
"1953:14",1953,"match",14,321,2216,14.485559566787,5
"1953:14",1953,"Cup",14,270,2216,12.1841155234657,5
"1953:14",1953,"team",14,260,2216,11.7328519855596,5
"1953:14",1953,"played",14,195,2216,8.79963898916968,5
"1953:14",1953,"won",14,193,2216,8.70938628158845,5
"1953:14",1953,"scored",14,192,2216,8.66425992779783,5
"1953:14",1953,"win",14,179,2216,8.07761732851985,5
"1953:14",1953,"soccer",14,171,2216,7.71660649819495,5
"1953:14",1953,"game",14,145,2216,6.54332129963899,5
"1953:16",1953,"team",16,62,347,17.8674351585014,6
"1953:16",1953,"beat",16,53,347,15.2737752161383,6
"1953:16",1953,"match",16,53,347,15.2737752161383,6
"1953:16",1953,"Cup",16,45,347,12.9682997118156,6
"1953:16",1953,"hockey",16,41,347,11.8155619596542,6
"1953:16",1953,"champion",16,31,347,8.93371757925072,6
"1953:16",1953,"meet",16,31,347,8.93371757925072,6
"1953:16",1953,"final",16,31,347,8.93371757925072,6
"1953:16",1953,"won",16,28,347,8.06916426512968,6
"1953:16",1953,"Malayan",16,27,347,7.78097982708934,6
"1953:16",1953,"played",16,26,347,7.49279538904899,6
"1953:16",1953,"Malaya",16,25,347,7.20461095100865,6
"1953:16",1953,"scored",16,25,347,7.20461095100865,6
"1953:16",1953,"tournament",16,24,347,6.9164265129683,6
"1953:16",1953,"soccer",16,24,347,6.9164265129683,6
"1953:20",1953,"beat",20,68,359,18.941504178273,7
"1953:20",1953,"match",20,48,359,13.3704735376045,7
"1953:20",1953,"Nos",20,40,359,11.142061281337,7
"1953:20",1953,"Cup",20,37,359,10.3064066852368,7
"1953:20",1953,"won",20,33,359,9.19220055710306,7
"1953:20",1953,"scored",20,32,359,8.91364902506964,7
"1953:20",1953,"win",20,32,359,8.91364902506964,7
"1953:20",1953,"team",20,29,359,8.07799442896936,7
"1953:20",1953,"played",20,27,359,7.52089136490251,7
"1953:20",1953,"play",20,25,359,6.96378830083566,7
"1953:20",1953,"second",20,22,359,6.12813370473538,7
"1953:20",1953,"champion",20,22,359,6.12813370473538,7
"1953:20",1953,"Selangor",20,22,359,6.12813370473538,7
"1953:20",1953,"soccer",20,22,359,6.12813370473538,7
"1954:1",1954,"Chinese",1,489,7362,6.64221678891606,1
"1954:1",1954,"British",1,488,7362,6.62863352349905,1
"1954:1",1954,"Sir",1,420,7362,5.70497147514262,1
"1954:1",1954,"police",1,416,7362,5.6506384134746,1
"1954:1",1954,"killed",1,392,7362,5.32464004346645,1
"1954:1",1954,"men",1,358,7362,4.86280901928824,1
"1954:1",1954,"Communist",1,345,7362,4.68622656886716,1
"1954:1",1954,"French",1,340,7362,4.61831024178212,1
"1954:1",1954,"China",1,327,7362,4.44172779136104,1
"1954:1",1954,"Malaya",1,310,7362,4.21081227927194,1
"1954:3",1954,"British",3,543,6428,8.44741754822651,2
"1954:3",1954,"tons",3,448,6428,6.96950840074673,2
"1954:3",1954,"Buyers",3,432,6428,6.72059738643435,2
"1954:3",1954,"Sellers",3,423,6428,6.58058494088363,2
"1954:3",1954,"States",3,353,6428,5.49159925326696,2
"1954:3",1954,"London",3,350,6428,5.44492843808339,2
"1954:3",1954,"Britain",3,282,6428,4.38705662725576,2
"1954:3",1954,"Sir",3,266,6428,4.13814561294337,2
"1954:3",1954,"China",3,253,6428,3.93590541381456,2
"1954:3",1954,"Communist",3,249,6428,3.87367766023647,2
"1954:5",1954,"Chinese",5,336,4759,7.06030678714016,3
"1954:5",1954,"Malaya",5,299,4759,6.28283252784198,3
"1954:5",1954,"Police",5,273,4759,5.73649926455138,3
"1954:5",1954,"police",5,273,4759,5.73649926455138,3
"1954:5",1954,"fined",5,267,4759,5.61042235763816,3
"1954:5",1954,"Kuala",5,244,4759,5.12712754780416,3
"1954:5",1954,"Federation",5,232,4759,4.87497373397773,3
"1954:5",1954,"City",5,197,4759,4.13952511031729,3
"1954:5",1954,"men",5,194,4759,4.07648665686069,3
"1954:5",1954,"School",5,194,4759,4.07648665686069,3
"1954:5",1954,"Malayan",5,194,4759,4.07648665686069,3
"1954:5",1954,"Lumpur",5,192,4759,4.03446102122295,3
"1954:5",1954,"Johore",5,192,4759,4.03446102122295,3
"1954:5",1954,"Sir",5,182,4759,3.82433284303425,3
"1954:6",1954,"minimum",6,462,3817,12.1037463976945,4
"1954:6",1954,"Malaya",6,347,3817,9.09090909090909,4
"1954:6",1954,"Chinese",6,260,3817,6.81163217186272,4
"1954:6",1954,"Federation",6,220,3817,5.76368876080692,4
"1954:6",1954,"Malay",6,201,3817,5.26591564055541,4
"1954:6",1954,"want",6,179,3817,4.68954676447472,4
"1954:6",1954,"win",6,175,3817,4.58475242336914,4
"1954:6",1954,"many",6,165,3817,4.32276657060519,4
"1954:6",1954,"Malayan",6,165,3817,4.32276657060519,4
"1954:6",1954,"schools",6,156,3817,4.08697930311763,4
"1954:6",1954,"Margin",6,153,3817,4.00838354728845,4
"1954:11",1954,"beat",11,106,1124,9.43060498220641,5
"1954:11",1954,"won",11,92,1124,8.18505338078292,5
"1954:11",1954,"match",11,70,1124,6.22775800711744,5
"1954:11",1954,"second",11,61,1124,5.4270462633452,5
"1954:11",1954,"win",11,60,1124,5.33807829181495,5
"1954:11",1954,"Cup",11,58,1124,5.16014234875445,5
"1954:11",1954,"team",11,51,1124,4.53736654804271,5
"1954:11",1954,"British",11,48,1124,4.27046263345196,5
"1954:11",1954,"championship",11,44,1124,3.91459074733096,5
"1954:11",1954,"England",11,43,1124,3.82562277580071,5
"1954:11",1954,"points",11,43,1124,3.82562277580071,5
"1954:15",1954,"won",15,26,276,9.42028985507246,6
"1954:15",1954,"Cup",15,25,276,9.05797101449275,6
"1954:15",1954,"team",15,22,276,7.97101449275362,6
"1954:15",1954,"second",15,20,276,7.2463768115942,6
"1954:15",1954,"champion",15,18,276,6.52173913043478,6
"1954:15",1954,"beat",15,17,276,6.15942028985507,6
"1954:15",1954,"world",15,16,276,5.79710144927536,6
"1954:15",1954,"match",15,16,276,5.79710144927536,6
"1954:15",1954,"played",15,14,276,5.07246376811594,6
"1954:15",1954,"play",15,14,276,5.07246376811594,6
"1954:15",1954,"final",15,14,276,5.07246376811594,6
"1954:15",1954,"title",15,13,276,4.71014492753623,6
"1954:15",1954,"game",15,13,276,4.71014492753623,6
"1954:15",1954,"film",15,13,276,4.71014492753623,6
"1954:15",1954,"championship",15,13,276,4.71014492753623,6
"1954:15",1954,"men",15,12,276,4.34782608695652,6
"1954:15",1954,"singles",15,12,276,4.34782608695652,6
"1954:17",1954,"Gubbins",17,14,117,11.965811965812,7
"1954:17",1954,"Nathaniel",17,11,117,9.4017094017094,7
"1954:17",1954,"London",17,9,117,7.69230769230769,7
"1954:17",1954,"men",17,8,117,6.83760683760684,7
"1954:17",1954,"war",17,7,117,5.98290598290598,7
"1954:17",1954,"sea",17,6,117,5.12820512820513,7
"1954:17",1954,"British",17,6,117,5.12820512820513,7
"1954:17",1954,"become",17,6,117,5.12820512820513,7
"1954:17",1954,"atomic",17,5,117,4.27350427350427,7
"1954:17",1954,"much",17,5,117,4.27350427350427,7
"1954:17",1954,"thr",17,5,117,4.27350427350427,7
"1954:17",1954,"right",17,5,117,4.27350427350427,7
"1954:17",1954,"old",17,5,117,4.27350427350427,7
"1954:17",1954,"going",17,5,117,4.27350427350427,7
"1954:17",1954,"many",17,5,117,4.27350427350427,7
"1954:17",1954,"dont",17,5,117,4.27350427350427,7
"1954:17",1954,"story",17,5,117,4.27350427350427,7
"1954:17",1954,"aircraft",17,5,117,4.27350427350427,7
"1954:17",1954,"back",17,5,117,4.27350427350427,7
"1954:17",1954,"women",17,5,117,4.27350427350427,7
"1955:1",1955,"Chinese",1,411,6559,6.26619911571886,1
"1955:1",1955,"British",1,410,6559,6.25095288915993,1
"1955:1",1955,"strike",1,372,6559,5.67159627992072,1
"1955:1",1955,"Sir",1,371,6559,5.65635005336179,1
"1955:1",1955,"police",1,356,6559,5.42765665497789,1
"1955:1",1955,"killed",1,299,6559,4.55862174111907,1
"1955:1",1955,"men",1,287,6559,4.37566702241195,1
"1955:1",1955,"Communist",1,282,6559,4.29943588961732,1
"1955:1",1955,"Malaya",1,273,6559,4.16221985058698,1
"1955:1",1955,"Chief",1,243,6559,3.70483305381918,1
"1955:1",1955,"Labour",1,243,6559,3.70483305381918,1
"1955:1",1955,"London",1,243,6559,3.70483305381918,1
"1955:2",1955,"British",2,311,4813,6.4616663203823,2
"1955:2",1955,"Sir",2,197,4813,4.0930812383129,2
"1955:2",1955,"police",2,193,4813,4.00997298981924,2
"1955:2",1955,"Malaya",2,190,4813,3.94764180344899,2
"1955:2",1955,"Chinese",2,190,4813,3.94764180344899,2
"1955:2",1955,"men",2,171,4813,3.55287762310409,2
"1955:2",1955,"London",2,161,4813,3.34510700186994,2
"1955:2",1955,"Britain",2,157,4813,3.26199875337627,2
"1955:2",1955,"left",2,149,4813,3.09578225638895,2
"1955:2",1955,"China",2,146,4813,3.0334510700187,2
"1955:2",1955,"killed",2,140,4813,2.9087886972782,2
"1955:2",1955,"Royal",2,140,4813,2.9087886972782,2
"1955:3",1955,"British",3,409,5942,6.8832043083137,3
"1955:3",1955,"London",3,286,5942,4.81319421070347,3
"1955:3",1955,"Sir",3,270,5942,4.54392460451027,3
"1955:3",1955,"Britain",3,239,5942,4.02221474251094,3
"1955:3",1955,"police",3,231,5942,3.88757993941434,3
"1955:3",1955,"killed",3,227,5942,3.82026253786604,3
"1955:3",1955,"tons",3,225,5942,3.78660383709189,3
"1955:3",1955,"Sellers",3,220,5942,3.70245708515651,3
"1955:3",1955,"Buyers",3,216,5942,3.63513968360821,3
"1955:3",1955,"States",3,213,5942,3.58465163244699,3
"1955:4",1955,"Chinese",4,309,5214,5.92635212888377,4
"1955:4",1955,"Malaya",4,303,5214,5.81127733026467,4
"1955:4",1955,"police",4,259,5214,4.96739547372459,4
"1955:4",1955,"Federation",4,256,5214,4.90985807441504,4
"1955:4",1955,"fined",4,240,5214,4.6029919447641,4
"1955:4",1955,"Malayan",4,227,5214,4.35366321442271,4
"1955:4",1955,"Kuala",4,215,5214,4.1235136171845,4
"1955:4",1955,"Union",4,215,5214,4.1235136171845,4
"1955:4",1955,"charge",4,212,5214,4.06597621787495,4
"1955:4",1955,"Johore",4,210,5214,4.02761795166859,4
"1955:4",1955,"men",4,205,5214,3.93172228615267,4
"1955:8",1955,"Chinese",8,194,2947,6.58296572785884,5
"1955:8",1955,"Malaya",8,178,2947,6.04004071937564,5
"1955:8",1955,"Federation",8,140,2947,4.75059382422803,5
"1955:8",1955,"Malayan",8,139,2947,4.71666101119783,5
"1955:8",1955,"men",8,123,2947,4.17373600271462,5
"1955:8",1955,"charge",8,112,2947,3.80047505938242,5
"1955:8",1955,"Kuala",8,97,2947,3.29148286392942,5
"1955:8",1955,"rubber",8,94,2947,3.18968442483882,5
"1955:8",1955,"Johore",8,93,2947,3.15575161180862,5
"1955:8",1955,"School",8,92,2947,3.12181879877842,5
"1955:10",1955,"buyers",10,326,1821,17.9022515101593,6
"1955:10",1955,"sellers",10,314,1821,17.2432729269632,6
"1955:10",1955,"rubber",10,248,1821,13.618890719385,6
"1955:10",1955,"quiet",10,189,1821,10.3789126853377,6
"1955:10",1955,"cents",10,171,1821,9.39044481054366,6
"1955:10",1955,"steady",10,168,1821,9.22570016474465,6
"1955:10",1955,"Malayan",10,157,1821,8.6216364634816,6
"1955:10",1955,"price",10,148,1821,8.12740252608457,6
"1955:10",1955,"Wall",10,137,1821,7.52333882482153,6
"1955:10",1955,"business",10,125,1821,6.86436024162548,6
"1955:14",1955,"beat",14,518,3237,16.0024714241582,7
"1955:14",1955,"match",14,475,3237,14.6740809391412,7
"1955:14",1955,"team",14,413,3237,12.7587272165585,7
"1955:14",1955,"Cup",14,410,3237,12.6660488106271,7
"1955:14",1955,"won",14,236,3237,7.29070126660488,7
"1955:14",1955,"meet",14,228,3237,7.04355885078777,7
"1955:14",1955,"scored",14,225,3237,6.95088044485635,7
"1955:14",1955,"final",14,222,3237,6.85820203892493,7
"1955:14",1955,"second",14,211,3237,6.5183812171764,7
"1955:14",1955,"Malaya",14,207,3237,6.39481000926784,7
